reference_code,url,price,currency,life_span,material_label,size_label,collection,price_eur
N4765900,https://www.cartier.com/fr-fr/bague-panthere-de-cartier_cod25458910981438808.html#dept=EU_Panthere-de-Cartier,11900.0,EUR,Q4 September 2022,Other,Medium,Panthere,11900.0
WJBA0026,https://www.cartier.com/fr-fr/baignoire_cod1647597284470567.html#dept=EU_Baignoire,19900.0,EUR,Q4 September 2022,Other,Medium,Other,19900.0
N8515235,https://www.cartier.com/fr-fr/boucles-d-oreilles-clash-de-cartier_cod1647597284036296.html#dept=EU_Clash-de-Cartier,27300.0,EUR,Q4 September 2022,Other,Medium,Other,27300.0
N6703317,https://www.cartier.com/fr-fr/bracelet-c-de-cartier_cod25458910981303579.html#dept=EU_Diamond-Collection,12300.0,EUR,Q4 September 2022,Other,Medium,Other,12300.0
H6015317,https://www.cartier.com/fr-fr/bracelet-cactus-de-cartier_cod25372685655532180.html#dept=EU_Cactus-de-Cartier,196000.0,EUR,Q4 September 2022,Other,Medium,Other,196000.0
N6723417,https://www.cartier.com/fr-fr/bracelet-clash-de-cartier_cod1647597284036281.html#dept=EU_Clash-de-Cartier,42000.0,EUR,Q4 September 2022,Other,Medium,Other,42000.0
N6718817,https://www.cartier.com/fr-fr/bracelet-clash-de-cartier_cod25185454456929180.html#dept=EU_Clash-de-Cartier,13500.0,EUR,Q4 September 2022,Other,Medium,Other,13500.0
B6047717,https://www.cartier.com/fr-fr/bracelet-love-petit-modele-6-diamants_cod25372685655708143.html#dept=EU_Love,7250.0,EUR,Q4 September 2022,Other,Medium,Other,7250.0
B6067217,https://www.cartier.com/fr-fr/bracelet-panthere-de-cartier_cod10163292707285998.html#dept=EU_Panthere-de-Cartier,8250.0,EUR,Q4 September 2022,Other,Medium,Panthere,8250.0
N6717817,https://www.cartier.com/fr-fr/bracelet-panthere-de-cartier_cod10163292707330231.html#dept=EU_Panthere-de-Cartier,27700.0,EUR,Q4 September 2022,Other,Medium,Panthere,27700.0
N6711617,https://www.cartier.com/fr-fr/bracelet-panthere-de-cartier_cod560971903762939.html#dept=EU_Panthere-de-Cartier,11800.0,EUR,Q4 September 2022,Other,Medium,Panthere,11800.0
WGSA0050,https://www.cartier.com/fr-fr/coffret-precieux-santos-dumont_cod20346390236333249.html#dept=EU_Santos-de-Cartier,32200.0,EUR,Q4 September 2022,Other,Medium,Santos,32200.0
N7424296,https://www.cartier.com/fr-fr/collier-agrafe_cod46353151655830072.html#dept=EU_Agrafe,70500.0,EUR,Q4 September 2022,Other,Medium,Other,70500.0
N7424322,https://www.cartier.com/fr-fr/collier-etincelle-de-cartier_cod25458910981441543.html#dept=EU_Diamond-Collection,14100.0,EUR,Q4 September 2022,Other,Medium,Other,14100.0
B7224782,https://www.cartier.com/fr-fr/collier-les-berlingots-de-cartier-mm_cod1647597283671421.html#dept=EU_Les-Berlingots-de-Cartier,5500.0,EUR,Q4 September 2022,Other,Medium,Other,5500.0
B7224768,https://www.cartier.com/fr-fr/collier-les-berlingots-de-cartier-mm_cod1647597283671478.html#dept=EU_Les-Berlingots-de-Cartier,3050.0,EUR,Q4 September 2022,Other,Medium,Other,3050.0
B3045500,https://www.cartier.com/fr-fr/collier-trinity_cod25458910981317607.html#dept=EU_Trinity,5450.0,EUR,Q4 September 2022,Other,Medium,Other,5450.0
HPI01306,https://www.cartier.com/fr-fr/montre-baignoire-allongee_cod25372685655516896.html#dept=EU_Baignoire,153000.0,EUR,Q4 September 2022,Other,Medium,Other,153000.0
HPI01307,https://www.cartier.com/fr-fr/montre-baignoire-allongee_cod25372685655516897.html#dept=EU_Baignoire,166000.0,EUR,Q4 September 2022,Other,Medium,Other,166000.0
WJBA0006,https://www.cartier.com/fr-fr/montre-baignoire-allongee_cod44733502651438014.html#dept=EU_Baignoire,39500.0,EUR,Q4 September 2022,Other,Medium,Other,39500.0
WJBA0007,https://www.cartier.com/fr-fr/montre-baignoire-allongee_cod44733502651438015.html#dept=EU_Baignoire,42300.0,EUR,Q4 September 2022,Other,Medium,Other,42300.0
WJBA0008,https://www.cartier.com/fr-fr/montre-baignoire-allongee_cod44733502651438017.html#dept=EU_Baignoire,47800.0,EUR,Q4 September 2022,Other,Medium,Other,47800.0
WJBA0009,https://www.cartier.com/fr-fr/montre-baignoire-allongee_cod44733502651438018.html#dept=EU_Baignoire,51500.0,EUR,Q4 September 2022,Other,Medium,Other,51500.0
WB520002,https://www.cartier.com/fr-fr/montre-baignoire-pm_cod44733502651450782.html#dept=EU_Baignoire,37500.0,EUR,Q4 September 2022,Other,Medium,Other,37500.0
WB520004,https://www.cartier.com/fr-fr/montre-baignoire-pm_cod44733502651450784.html#dept=EU_Baignoire,24500.0,EUR,Q4 September 2022,Other,Medium,Other,24500.0
WB520006,https://www.cartier.com/fr-fr/montre-baignoire-pm_cod44733502651450786.html#dept=EU_Baignoire,40000.0,EUR,Q4 September 2022,Other,Medium,Other,40000.0
WB520008,https://www.cartier.com/fr-fr/montre-baignoire-pm_cod44733502651450787.html#dept=EU_Baignoire,26300.0,EUR,Q4 September 2022,Other,Medium,Other,26300.0
WB520011,https://www.cartier.com/fr-fr/montre-baignoire-pm_cod44733502651450790.html#dept=EU_Baignoire,111000.0,EUR,Q4 September 2022,Other,Medium,Other,111000.0
WJBA0027,https://www.cartier.com/fr-fr/montre-baignoire_cod42247633209203710.html#dept=EU_Baignoire,24500.0,EUR,Q4 September 2022,Other,Medium,Other,24500.0
WJBA0015,https://www.cartier.com/fr-fr/montre-baignoire_cod44733502651438021.html#dept=EU_Baignoire,27600.0,EUR,Q4 September 2022,Other,Medium,Other,27600.0
WGBA0007,https://www.cartier.com/fr-fr/montre-baignoire_cod44733502651450844.html#dept=EU_Baignoire,11300.0,EUR,Q4 September 2022,Other,Medium,Other,11300.0
W4BL0002,https://www.cartier.com/fr-fr/montre-ballon-blanc-de-cartier_cod13452677149800959.html#dept=EU_Ballon-de-Cartier,7100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,7100.0
W4BL0003,https://www.cartier.com/fr-fr/montre-ballon-blanc-de-cartier_cod13452677149800961.html#dept=EU_Ballon-de-Cartier,8400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,8400.0
WJBL0008,https://www.cartier.com/fr-fr/montre-ballon-blanc-de-cartier_cod44733502651438041.html#dept=EU_Ballon-de-Cartier,16800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,16800.0
WJBL0006,https://www.cartier.com/fr-fr/montre-ballon-blanc-de-cartier_cod44733502651442605.html#dept=EU_Ballon-de-Cartier,13500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,13500.0
WGBL0004,https://www.cartier.com/fr-fr/montre-ballon-blanc-de-cartier_cod44733502651447024.html#dept=EU_Ballon-de-Cartier,9200.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,9200.0
WGBL0005,https://www.cartier.com/fr-fr/montre-ballon-blanc-de-cartier_cod44733502651447025.html#dept=EU_Ballon-de-Cartier,10700.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,10700.0
HPI01064,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier-taches-de-panthere_cod44733502651459431.html#dept=EU_Ballon-de-Cartier,71000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,71000.0
WSBB0039,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod11452292647341344.html#dept=EU_Ballon-de-Cartier,6250.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6250.0
WGBB0035,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod13452677149801335.html#dept=EU_Ballon-de-Cartier,15800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,15800.0
WJBB0082,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod1647597294937576.html#dept=EU_Ballon-de-Cartier,33400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,33400.0
W2BB0030,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992451.html#dept=EU_Ballon-de-Cartier,9250.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,9250.0
W2BB0031,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992452.html#dept=EU_Ballon-de-Cartier,10900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,10900.0
W2BB0032,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992453.html#dept=EU_Ballon-de-Cartier,9400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,9400.0
W2BB0033,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992454.html#dept=EU_Ballon-de-Cartier,10500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,10500.0
WGBB0042,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992542.html#dept=EU_Ballon-de-Cartier,25000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,25000.0
WGBB0043,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992543.html#dept=EU_Ballon-de-Cartier,30900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,30900.0
WGBB0045,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992545.html#dept=EU_Ballon-de-Cartier,25000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,25000.0
WJBB0063,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992594.html#dept=EU_Ballon-de-Cartier,31500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,31500.0
WJBB0064,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992595.html#dept=EU_Ballon-de-Cartier,39500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,39500.0
WJBB0066,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992596.html#dept=EU_Ballon-de-Cartier,39500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,39500.0
WJBB0069,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992598.html#dept=EU_Ballon-de-Cartier,31500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,31500.0
WJBB0070,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992599.html#dept=EU_Ballon-de-Cartier,39500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,39500.0
W4BB0024,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992744.html#dept=EU_Ballon-de-Cartier,12600.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,12600.0
W3BB0025,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2204324140344173.html#dept=EU_Ballon-de-Cartier,14400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,14400.0
W3BB0009,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod25372685655526632.html#dept=EU_Ballon-de-Cartier,14400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,14400.0
WGBB0050,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399652161.html#dept=EU_Ballon-de-Cartier,15800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,15800.0
WJBB0076,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399652164.html#dept=EU_Ballon-de-Cartier,20600.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,20600.0
WJBB0077,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399652461.html#dept=EU_Ballon-de-Cartier,31500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,31500.0
W4BB0028,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399767404.html#dept=EU_Ballon-de-Cartier,11700.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,11700.0
WSBB0060,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399767415.html#dept=EU_Ballon-de-Cartier,6800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6800.0
WSBB0061,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399767418.html#dept=EU_Ballon-de-Cartier,6800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6800.0
WSBB0062,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod32027475399767421.html#dept=EU_Ballon-de-Cartier,6100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6100.0
W3BB0021,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672306.html#dept=EU_Ballon-de-Cartier,11300.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,11300.0
W3BB0023,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672308.html#dept=EU_Ballon-de-Cartier,16100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,16100.0
W3BB0024,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672309.html#dept=EU_Ballon-de-Cartier,17300.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,17300.0
WSBB0026,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672310.html#dept=EU_Ballon-de-Cartier,6550.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6550.0
WSBB0028,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672311.html#dept=EU_Ballon-de-Cartier,6000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6000.0
WSBB0029,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672312.html#dept=EU_Ballon-de-Cartier,7750.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,7750.0
WSBB0030,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672313.html#dept=EU_Ballon-de-Cartier,5700.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,5700.0
W4BB0021,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672634.html#dept=EU_Ballon-de-Cartier,7800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,7800.0
W4BB0023,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672636.html#dept=EU_Ballon-de-Cartier,11700.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,11700.0
WSBB0044,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672738.html#dept=EU_Ballon-de-Cartier,6100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6100.0
WSBB0046,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672740.html#dept=EU_Ballon-de-Cartier,6450.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6450.0
WSBB0048,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672742.html#dept=EU_Ballon-de-Cartier,6500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6500.0
WSBB0049,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod343549805672744.html#dept=EU_Ballon-de-Cartier,7050.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,7050.0
WSBB0021,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651434985.html#dept=EU_Ballon-de-Cartier,8250.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,8250.0
WJBB0033,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651438024.html#dept=EU_Ballon-de-Cartier,20600.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,20600.0
WJBB0034,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651438025.html#dept=EU_Ballon-de-Cartier,24600.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,24600.0
WJBB0035,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651438026.html#dept=EU_Ballon-de-Cartier,32100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,32100.0
WJBB0038,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651438030.html#dept=EU_Ballon-de-Cartier,49100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,49100.0
WSBB0031,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651439566.html#dept=EU_Ballon-de-Cartier,5950.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,5950.0
WJBB0050,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651442587.html#dept=EU_Ballon-de-Cartier,34100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,34100.0
WJBB0051,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651442589.html#dept=EU_Ballon-de-Cartier,28800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,28800.0
W6920097,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450771.html#dept=EU_Ballon-de-Cartier,13000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,13000.0
W6920100,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450773.html#dept=EU_Ballon-de-Cartier,6450.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6450.0
WE900551,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450813.html#dept=EU_Ballon-de-Cartier,34100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,34100.0
WE9005Z3,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450814.html#dept=EU_Ballon-de-Cartier,48900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,48900.0
WE902034,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450819.html#dept=EU_Ballon-de-Cartier,39500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,39500.0
WE902036,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450820.html#dept=EU_Ballon-de-Cartier,28800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,28800.0
WE902039,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450821.html#dept=EU_Ballon-de-Cartier,26800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,26800.0
WE902063,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450832.html#dept=EU_Ballon-de-Cartier,14800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,14800.0
WE902073,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450835.html#dept=EU_Ballon-de-Cartier,6500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6500.0
WE902074,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450836.html#dept=EU_Ballon-de-Cartier,7800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,7800.0
WE902077,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450838.html#dept=EU_Ballon-de-Cartier,16100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,16100.0
WE902078,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450839.html#dept=EU_Ballon-de-Cartier,17300.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,17300.0
WGBB0007,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450849.html#dept=EU_Ballon-de-Cartier,9700.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,9700.0
WGBB0009,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450851.html#dept=EU_Ballon-de-Cartier,14800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,14800.0
WGBB0030,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450856.html#dept=EU_Ballon-de-Cartier,16800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,16800.0
WGBB0036,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450858.html#dept=EU_Ballon-de-Cartier,17100.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,17100.0
W2BB0003,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456346.html#dept=EU_Ballon-de-Cartier,10500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,10500.0
W2BB0004,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456347.html#dept=EU_Ballon-de-Cartier,12000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,12000.0
W2BB0023,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456350.html#dept=EU_Ballon-de-Cartier,9400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,9400.0
W3BB0004,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456372.html#dept=EU_Ballon-de-Cartier,17300.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,17300.0
W3BB0005,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456373.html#dept=EU_Ballon-de-Cartier,10200.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,10200.0
W3BB0006,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456374.html#dept=EU_Ballon-de-Cartier,11300.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,11300.0
W3BB0007,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456375.html#dept=EU_Ballon-de-Cartier,12400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,12400.0
W4BB0015,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456381.html#dept=EU_Ballon-de-Cartier,9900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,9900.0
W4BB0016,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456382.html#dept=EU_Ballon-de-Cartier,11700.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,11700.0
W6900456,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456426.html#dept=EU_Ballon-de-Cartier,14800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,14800.0
W69004Z2,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456427.html#dept=EU_Ballon-de-Cartier,30900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,30900.0
W69009Z3,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456431.html#dept=EU_Ballon-de-Cartier,10900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,10900.0
W69010Z4,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651456432.html#dept=EU_Ballon-de-Cartier,5000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,5000.0
HPI01062,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651459427.html#dept=EU_Ballon-de-Cartier,108000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,108000.0
W2BB0002,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651459588.html#dept=EU_Ballon-de-Cartier,8950.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,8950.0
HPI00489,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651464088.html#dept=EU_Ballon-de-Cartier,158000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,158000.0
HPI00562,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651464092.html#dept=EU_Ballon-de-Cartier,141000.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,141000.0
WSBB0027,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod46353151655001913.html#dept=EU_Ballon-de-Cartier,6800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,6800.0
WHRO0011,https://www.cartier.com/fr-fr/montre-de-poche-de-cartier-double-tourbillon-mysterieux_cod44733502651447176.html#dept=EU_Ronde-and-Rotonde-de-Cartier,394000.0,EUR,Q4 September 2022,Other,Medium,Other,394000.0
HPI01451,https://www.cartier.com/fr-fr/montre-indomptables-de-cartier_cod1647597276076454.html#dept=EU_Panthere-Jewellery-Watches,258000.0,EUR,Q4 September 2022,Other,Medium,Panthere,258000.0
HPI01454,https://www.cartier.com/fr-fr/montre-indomptables-de-cartier_cod1647597276076455.html#dept=EU_Panthere-Jewellery-Watches,234000.0,EUR,Q4 September 2022,Other,Medium,Panthere,234000.0
HPI01453,https://www.cartier.com/fr-fr/montre-indomptables-de-cartier_cod1647597276076637.html#dept=EU_Panthere-Jewellery-Watches,234000.0,EUR,Q4 September 2022,Other,Medium,Panthere,234000.0
HPI01358,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod13452677152895265.html#dept=EU_Panthere-Jewellery-Watches,132000.0,EUR,Q4 September 2022,Other,Medium,Panthere,132000.0
HPI01359,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod13452677152895268.html#dept=EU_Panthere-Jewellery-Watches,124000.0,EUR,Q4 September 2022,Other,Medium,Panthere,124000.0
HPI01388,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod13452677152895277.html#dept=EU_Panthere-Jewellery-Watches,156000.0,EUR,Q4 September 2022,Other,Medium,Panthere,156000.0
HPI01437,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod13452677152895286.html#dept=EU_Panthere-Jewellery-Watches,132000.0,EUR,Q4 September 2022,Other,Medium,Panthere,132000.0
HPI01438,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod13452677152895289.html#dept=EU_Panthere-Jewellery-Watches,228000.0,EUR,Q4 September 2022,Other,Medium,Panthere,228000.0
HPI01464,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod1647597276076456.html#dept=EU_Panthere-Jewellery-Watches,252000.0,EUR,Q4 September 2022,Other,Medium,Panthere,252000.0
HPI01553,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod1647597276076457.html#dept=EU_Panthere-Jewellery-Watches,264000.0,EUR,Q4 September 2022,Other,Medium,Panthere,264000.0
HPI01367,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod1647597276076628.html#dept=EU_Panthere-Jewellery-Watches,468000.0,EUR,Q4 September 2022,Other,Medium,Panthere,468000.0
HPI01518,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod1647597276076640.html#dept=EU_Panthere-Jewellery-Watches,156000.0,EUR,Q4 September 2022,Other,Medium,Panthere,156000.0
HPI01520,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod1647597276076643.html#dept=EU_Panthere-Jewellery-Watches,144000.0,EUR,Q4 September 2022,Other,Medium,Panthere,144000.0
HPI01554,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod1647597276076649.html#dept=EU_Panthere-Jewellery-Watches,228000.0,EUR,Q4 September 2022,Other,Medium,Panthere,228000.0
HPI01502,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod1647597285535912.html#dept=EU_Panthere-Jewellery-Watches,492000.0,EUR,Q4 September 2022,Other,Medium,Panthere,492000.0
